Episode,Reward,Length
3942,-3946.062,67
3943,-1107.6471,18
3944,-1041.2235,22
3945,-2509.9746,44
3946,-25208.012,500
3947,-2506.93,37
3948,-859.4725,17
3949,-2994.6702,40
3950,-1385.0835,24
3951,-31786.777,500
3952,-1470.1274,19
3953,-1187.1345,18
3954,-3490.7878,74
3955,-438.82022,8
3956,-1592.2439,23
3957,-31842.715,500
3958,-1102.7472,20
3959,-730.39795,16
3960,-1010.92535,18
3961,-820.5089,18
3962,-414.2644,9
3963,-540.5843,11
3964,-1010.2713,18
3965,-1319.6438,20
3966,-1763.8523,25
3967,-835.65076,13
3968,-1012.9887,19
3969,-3286.6565,55
3970,-5697.8535,102
3971,-676.49115,15
3972,-1054.9253,18
3973,-993.9371,17
3974,-1715.6749,22
3975,-837.0176,24
3976,-715.84467,10
3977,-1084.547,18
3978,-889.3804,17
3979,-891.72925,15
3980,-1395.0752,24
3981,-1215.7871,30
3982,-1947.5144,47
3983,-1361.4865,26
3984,-1021.0081,22
3985,-914.07684,21
3986,-923.4864,26
3987,-1325.799,19
3988,-1266.7402,29
3989,-450.25037,9
3990,-1260.5596,18
3991,-2295.2322,37
3992,-1759.0585,29
3993,-1305.6924,21
3994,-1691.337,27
3995,-1750.2888,27
3996,-980.099,15
3997,-984.9834,16
3998,-955.33167,18
3999,-1498.8789,29
4000,-1001.8561,16
4001,-2066.8152,38
4002,-1403.4022,23
4003,-1729.4817,31
4004,-1556.088,27
4005,-1020.188,23
4006,-2397.53,40
4007,-536.7557,10
4008,-954.4755,21
4009,-736.80255,22
4010,-1221.1917,28
4011,-2513.5693,43
4012,-1308.0178,22
4013,-25055.254,500
4014,-1133.2184,19
4015,-26610.928,500
4016,-1430.6697,20
4017,-24856.707,500
4018,-1389.2059,21
4019,-1171.8325,17
4020,-374.46613,8
4021,-932.96704,19
4022,-2816.0496,34
4023,-1363.5856,22
4024,-363.839,9
4025,-19449.348,500
4026,-1377.6748,21
4027,-1046.5474,19
4028,-3680.2554,75
4029,-2055.0737,30
4030,-24670.62,500
4031,-1865.0529,29
4032,-1783.849,27
4033,-4378.3696,58
4034,-1174.1157,21
4035,-656.69977,19
4036,-1259.0574,19
4037,-1192.8881,22
4038,-2555.3965,32
4039,-542.2959,8
4040,-2143.0212,32
4041,-964.67816,20
4042,-615.7365,11
4043,-1032.6149,20
4044,-571.40295,10
4045,-1490.0812,28
4046,-876.5874,16
4047,-351.1154,8
4048,-1074.6738,25
4049,-1167.7329,18
4050,-503.52075,8
4051,-1025.1305,18
4052,-1102.6061,17
4053,-1837.041,27
4054,-1265.1272,17
4055,-1377.7887,25
4056,-876.3011,19
4057,-1895.9152,36
4058,-1080.7699,17
4059,-2442.4644,59
4060,-25589.771,500
4061,-996.3032,17
4062,-1468.7723,28
4063,-1176.0728,20
4064,-1477.2537,22
4065,-1101.0402,18
4066,-1121.0311,20
4067,-999.38367,20
4068,-1172.4907,15
4069,-899.4627,17
4070,-568.49194,9
4071,-1588.2284,31
4072,-1417.0314,31
4073,-978.3409,20
4074,-870.87286,20
4075,-995.57715,17
4076,-742.994,17
4077,-469.3451,8
4078,-758.63855,15
4079,-554.64264,10
4080,-23259.256,500
4081,-16997.992,284
4082,-1813.9456,37
4083,-19681.107,500
4084,-1502.85,33
4085,-483.33344,9
4086,-6353.486,96
4087,-1144.2218,18
4088,-1407.9897,20
4089,-1242.7593,19
4090,-1524.8215,27
4091,-1857.3512,31
4092,-3234.1648,74
4093,-1061.4554,19
4094,-449.57397,9
4095,-765.0126,17
4096,-2308.4163,42
4097,-1727.2699,35
4098,-1792.834,37
4099,-1527.1051,29
4100,-1299.5834,27
4101,-913.68384,16
4102,-1236.231,20
4103,-806.30475,17
4104,-1169.2694,33
4105,-981.88354,16
4106,-911.96686,16
4107,-1213.7943,22
4108,-878.92145,20
4109,-924.6245,18
4110,-1091.1328,17
4111,-1558.2007,29
4112,-2369.848,52
4113,-3134.3938,80
4114,-1961.4004,32
4115,-671.0609,19
4116,-913.43225,18
4117,-1121.2666,18
4118,-1925.1339,44
4119,-810.1654,17
4120,-1028.7048,27
4121,-1447.4204,19
4122,-1053.0143,23
4123,-7021.1104,114
4124,-951.223,22
4125,-1326.2886,20
4126,-487.59708,11
4127,-1163.759,23
4128,-424.97394,10
4129,-1058.5212,20
4130,-1430.7614,30
4131,-1634.2225,22
4132,-1103.4832,17
4133,-2622.8167,53
4134,-655.03406,10
4135,-1231.8965,22
4136,-3130.4536,61
4137,-1050.4602,17
4138,-967.4642,18
4139,-503.7532,10
4140,-954.18066,18
4141,-2554.7578,38
4142,-603.3648,9
4143,-1340.6326,21
4144,-961.9134,18
4145,-1508.6272,23
4146,-461.17386,9
4147,-35660.008,500
4148,-523.0971,13
4149,-5147.918,112
4150,-1038.1804,16
4151,-1410.9879,23
4152,-894.1038,21
4153,-2751.1086,52
4154,-872.9172,14
4155,-613.6035,9
4156,-1209.5045,20
4157,-1339.1044,26
4158,-6058.535,102
4159,-1248.823,23
4160,-1476.795,31
4161,-1427.7233,24
4162,-944.7067,24
4163,-977.0845,20
4164,-1665.922,28
4165,-1286.8942,29
4166,-2857.1978,74
4167,-3094.5476,49
4168,-1266.4265,29
4169,-786.04895,20
4170,-574.2202,10
4171,-1018.77527,17
4172,-357.12015,8
4173,-781.8076,14
4174,-1034.7173,19
4175,-790.6038,21
4176,-569.157,10
4177,-872.9494,16
4178,-2323.8613,39
4179,-1518.6781,23
4180,-607.17554,10
4181,-3506.1145,65
4182,-942.33984,21
4183,-4162.722,90
4184,-844.7967,19
4185,-2257.362,31
4186,-689.3171,20
4187,-1738.8353,28
4188,-1468.4905,25
4189,-1104.5227,17
4190,-2958.8533,38
4191,-869.6692,20
4192,-500.23187,9
4193,-939.63226,20
4194,-932.2942,16
4195,-1796.1593,25
4196,-786.06476,16
4197,-1107.4905,20
4198,-3745.4382,62
4199,-545.14185,9
4200,-2177.0444,54
4201,-1594.7745,30
4202,-441.9093,10
4203,-1135.5723,25
4204,-38528.996,500
4205,-784.79034,21
4206,-1424.8629,18
4207,-2125.9795,27
4208,-1749.0575,35
4209,-897.2586,16
4210,-1067.4663,21
4211,-504.97696,9
4212,-3110.3848,45
4213,-1788.1158,27
4214,-26215.598,500
4215,-1245.3988,17
4216,-1527.0222,32
4217,-1064.8652,18
4218,-2119.9382,42
4219,-850.6987,21
4220,-2385.691,32
4221,-1271.1399,25
4222,-1728.1461,23
4223,-410.2354,8
4224,-1921.6958,29
4225,-2082.0017,45
4226,-22100.78,500
4227,-1564.2839,20
4228,-26869.791,500
4229,-1242.1179,18
4230,-3584.667,55
4231,-1249.9545,24
4232,-900.7265,17
4233,-1150.2001,19
4234,-1273.496,27
4235,-2368.5828,37
4236,-1730.6456,28
4237,-1593.6425,20
4238,-1416.8501,22
4239,-3757.0298,85
4240,-1139.728,25
4241,-709.5776,14
4242,-416.05573,9
4243,-1333.7924,28
4244,-7793.752,197
4245,-1489.6337,25
4246,-20771.547,500
4247,-7176.8647,107
4248,-429.383,8
4249,-1654.0405,26
4250,-980.6216,18
4251,-1772.3688,28
4252,-1250.0605,27
4253,-1228.7698,23
4254,-813.74695,14
4255,-2405.161,34
4256,-1301.8392,24
4257,-3300.2263,53
4258,-1281.8698,20
4259,-1117.5039,16
4260,-987.4998,18
4261,-974.4419,19
4262,-1128.8102,18
4263,-569.929,9
4264,-661.99896,18
4265,-1008.26917,16
4266,-1515.6112,28
4267,-1734.1077,27
4268,-1301.6832,20
4269,-27217.557,500
4270,-729.8225,18
4271,-782.1798,19
4272,-1226.9211,18
4273,-1291.1375,22
4274,-500.31238,8
4275,-1090.7047,19
4276,-852.63025,18
4277,-36744.438,500
4278,-6315.563,115
4279,-1472.8043,24
4280,-730.84607,12
4281,-1715.4924,34
4282,-1136.6371,19
4283,-852.1203,15
4284,-1183.3395,17
4285,-1081.6941,27
4286,-1634.2214,21
4287,-1034.7874,23
4288,-1385.5645,20
4289,-709.4347,14
4290,-934.30835,16
4291,-947.1653,17
4292,-1818.4927,39
4293,-33821.65,500
4294,-2479.418,42
4295,-822.4167,18
4296,-1779.2551,23
4297,-6210.7944,112
4298,-37780.88,500
4299,-553.891,10
4300,-3605.5464,64
4301,-1236.4031,19
4302,-496.12183,8
4303,-2491.577,34
4304,-1561.8253,33
4305,-1287.9788,18
4306,-1536.4911,37
4307,-517.3044,9
4308,-880.14105,18
4309,-1031.8667,25
4310,-728.2009,11
4311,-1040.7155,18
4312,-2048.3474,37
4313,-629.1064,18
4314,-1242.3834,21
4315,-1416.9076,20
4316,-1073.778,17
4317,-466.2453,9
4318,-1354.4103,19
4319,-1885.0122,41
4320,-3683.6648,78
4321,-1119.4905,16
4322,-1652.3599,23
4323,-29983.814,500
4324,-1183.3414,19
4325,-1356.6277,29
4326,-638.0447,13
4327,-1196.1079,19
4328,-1899.3364,29
4329,-811.54016,20
4330,-23184.574,500
4331,-4575.8076,80
4332,-1133.4927,19
4333,-720.3799,15
4334,-1352.019,35
4335,-541.08276,9
4336,-1001.808,17
4337,-710.4763,19
4338,-827.2011,13
4339,-881.7696,16
4340,-1853.6385,26
4341,-1034.3171,19
4342,-1348.8575,29
4343,-499.83298,14
4344,-1686.4952,27
4345,-1004.37634,27
4346,-1302.3807,26
4347,-1611.443,29
4348,-1056.5905,21
4349,-32959.113,500
4350,-1622.1224,28
4351,-681.81934,18
4352,-2076.9944,35
4353,-472.69186,9
4354,-23693.957,500
4355,-1160.5809,19
4356,-1361.6525,20
4357,-912.56604,14
4358,-5152.027,107
4359,-1096.0159,18
4360,-1064.3004,17
4361,-1093.8442,24
4362,-416.80402,8
4363,-2167.2407,36
4364,-469.81638,8
4365,-2368.764,47
4366,-1035.2179,18
4367,-740.0433,18
4368,-1555.5988,21
4369,-1191.0963,18
4370,-1175.6774,24
4371,-924.9889,18
4372,-749.80566,16
4373,-2026.0367,25
4374,-1099.8074,19
4375,-414.30087,8
4376,-2302.053,38
4377,-1083.6019,22
4378,-1694.0804,25
4379,-441.57733,8
4380,-1164.8727,18
4381,-532.18097,9
4382,-1108.513,18
4383,-893.36676,21
4384,-848.1624,18
4385,-1555.9014,27
4386,-970.7933,18
4387,-3592.692,70
4388,-527.3185,10
4389,-1060.6753,17
4390,-1097.5085,17
4391,-1406.1117,28
4392,-1112.4994,31
4393,-595.5473,13
4394,-2416.1353,31
4395,-949.0056,15
4396,-29257.373,500
4397,-4084.8503,66
4398,-888.7762,21
4399,-400.66446,8
4400,-3380.0986,66
4401,-991.37775,20
4402,-31340.598,500
4403,-20744.373,500
4404,-1783.8562,28
4405,-1546.634,28
4406,-741.3108,18
4407,-5950.952,117
4408,-844.1177,16
4409,-1165.525,27
4410,-1311.4226,19
4411,-922.13794,21
4412,-398.54666,10
4413,-718.8562,16
4414,-570.9317,12
4415,-2342.4055,42
4416,-1214.1798,18
4417,-1658.0201,27
4418,-817.2233,18
4419,-1211.4143,17
4420,-1702.2032,34
4421,-800.9597,15
4422,-10672.1045,151
4423,-1058.7318,27
4424,-417.60608,9
4425,-1011.80383,18
4426,-428.4947,9
4427,-782.73285,17
4428,-720.72455,15
4429,-933.96234,18
4430,-3258.101,70
4431,-1047.7595,27
4432,-1387.9181,25
4433,-906.42114,18
4434,-1599.8048,31
4435,-1118.5476,21
4436,-1399.3114,34
4437,-6889.8804,112
4438,-1629.9425,44
4439,-1305.1248,22
4440,-785.7176,17
4441,-1349.3602,19
4442,-32429.729,500
4443,-12468.002,290
4444,-1919.6096,32
4445,-7054.7363,110
4446,-1099.3855,21
4447,-1324.3239,18
4448,-842.84283,16
4449,-1191.7502,18
4450,-1444.0295,28
4451,-2798.2605,56
4452,-2923.2808,56
4453,-943.67773,25
4454,-1218.9294,20
4455,-1179.5111,23
4456,-880.1035,14
4457,-1849.3287,33
4458,-1177.2245,17
4459,-1596.0806,24
4460,-1095.1226,20
4461,-476.49173,8
4462,-770.8619,20
4463,-1504.0177,24
4464,-1177.8466,18
4465,-1167.9974,21
4466,-521.03534,14
4467,-14899.256,377
4468,-6046.5815,82
4469,-988.3971,18
4470,-986.94214,20
4471,-590.1367,15
4472,-1128.4346,23
4473,-754.9777,19
4474,-1706.6818,26
4475,-1306.5046,23
4476,-1073.6799,18
4477,-1507.5438,23
4478,-1004.4902,18
4479,-2705.0928,41
4480,-599.08984,13
4481,-784.3622,20
4482,-951.6542,20
4483,-1096.5018,18
4484,-1294.1195,19
4485,-891.58136,16
4486,-422.35614,9
4487,-1177.8246,24
4488,-3709.4775,54
4489,-850.1648,18
4490,-1316.226,24
4491,-1417.8134,27
4492,-36304.824,500
4493,-1174.6272,22
4494,-1069.1602,19
4495,-17209.016,500
4496,-1205.529,19
4497,-1388.5496,27
4498,-478.4423,11
4499,-748.80005,19
4500,-1487.2842,26
4501,-341.76428,8
4502,-4072.49,66
4503,-1620.3297,32
4504,-796.0471,21
4505,-1194.9971,20
4506,-3056.4229,61
4507,-712.9644,13
4508,-883.0714,14
4509,-5487.868,126
4510,-29508.002,500
4511,-1328.563,20
4512,-654.5147,14
4513,-1258.2476,26
4514,-698.0033,18
4515,-4019.8828,81
4516,-1175.7487,28
4517,-3357.0327,73
4518,-1253.0115,24
4519,-435.43524,14
4520,-940.3594,17
4521,-35614.77,500
4522,-24101.035,500
4523,-475.66376,9
4524,-24388.908,500
4525,-1084.8303,20
4526,-873.3201,16
4527,-1275.7275,30
4528,-2152.1226,45
4529,-1697.8989,26
4530,-1169.9126,24
4531,-1301.6228,16
4532,-933.01495,19
4533,-1166.5144,30
4534,-1134.5383,17
4535,-736.26324,16
4536,-2269.2568,31
4537,-1213.6569,20
4538,-1090.7723,20
4539,-780.2032,20
4540,-979.07245,21
4541,-2452.6602,42
4542,-1289.8964,32
4543,-1138.7064,30
4544,-692.8831,18
4545,-1586.224,21
4546,-843.7634,22
4547,-717.65906,18
4548,-723.3537,14
4549,-502.32477,13
4550,-471.80472,9
4551,-415.07022,9
4552,-5034.6025,90
4553,-6646.0054,116
4554,-943.6272,15
4555,-5011.4453,86
4556,-1548.208,26
4557,-1148.332,19
4558,-2066.7742,41
4559,-945.4745,17
4560,-2203.8232,43
4561,-1070.7074,15
4562,-4480.08,93
4563,-1512.4795,23
4564,-448.435,8
4565,-1360.1766,19
4566,-1996.9004,38
4567,-38287.992,500
4568,-3218.7559,45
4569,-1191.9094,24
4570,-1171.5426,26
4571,-665.9208,18
4572,-646.3804,14
4573,-1229.1963,23
4574,-1858.2258,26
4575,-842.7654,17
4576,-2189.5693,39
4577,-2122.7007,50
4578,-1502.843,30
4579,-1036.8174,18
4580,-2449.0264,42
4581,-912.7387,18
4582,-1237.6927,28
4583,-1034.1005,16
4584,-599.6345,9
4585,-1314.2784,25
4586,-1440.6006,35
4587,-1148.1251,18
4588,-932.9419,15
4589,-674.32654,18
4590,-1511.6642,20
4591,-1021.69324,20
4592,-939.62726,17
4593,-504.5193,8
4594,-1815.6721,35
4595,-966.8319,19
4596,-1774.3394,34
4597,-869.07465,17
4598,-1272.8853,18
4599,-22424.373,500
4600,-12232.278,172
4601,-973.37213,22
4602,-1418.0544,21
4603,-4071.3164,64
4604,-999.21075,17
4605,-1077.4409,20
4606,-943.8804,20
4607,-13522.253,500
4608,-588.55804,11
4609,-1756.5576,28
4610,-687.58923,19
4611,-990.8093,19
4612,-1388.3544,22
4613,-3178.5886,51
4614,-460.0028,8
4615,-477.90884,8
4616,-1198.8777,16
4617,-1185.2988,19
4618,-906.5998,16
4619,-1225.4266,31
4620,-1082.9751,24
4621,-758.77966,15
4622,-11227.559,256
4623,-596.5783,16
4624,-653.6399,11
4625,-5230.2725,87
4626,-777.1386,18
4627,-6362.1743,113
4628,-729.896,16
4629,-671.4798,17
4630,-686.187,17
4631,-1507.3267,29
4632,-27804.584,500
4633,-1052.3722,18
4634,-2346.9788,34
4635,-2047.3486,44
4636,-1700.5021,43
4637,-3326.2285,59
4638,-1375.9202,19
4639,-691.54663,15
4640,-787.9658,12
4641,-1799.3,22
4642,-1133.7964,20
4643,-2264.2605,31
4644,-1879.1052,41
4645,-946.21765,16
4646,-16159.5625,500
4647,-911.2122,14
4648,-814.23175,19
4649,-2101.1707,32
4650,-1028.62,19
4651,-1004.26135,20
4652,-1005.5241,19
4653,-902.14417,14
4654,-667.65497,19
4655,-13138.488,314
4656,-1333.4225,19
4657,-23387.719,500
4658,-1225.9968,21
4659,-1260.0095,25
4660,-815.88293,17
4661,-1069.181,23
4662,-1190.2037,22
4663,-1372.3833,28
4664,-1255.4691,20
4665,-1069.6348,16
4666,-997.3955,17
4667,-1884.0272,40
4668,-1612.266,34
4669,-3341.91,85
4670,-1699.3931,27
4671,-495.3144,9
4672,-1684.2902,26
4673,-1011.437,19
4674,-1122.3533,23
4675,-1464.2673,28
4676,-25007.002,500
4677,-1211.2783,23
4678,-1008.29443,16
4679,-1199.009,16
4680,-882.96924,19
4681,-4041.3833,73
4682,-1583.7053,46
4683,-1172.0084,23
4684,-489.19864,10
4685,-1173.923,19
4686,-1653.3959,29
4687,-1087.0277,21
4688,-4309.852,97
4689,-1061.5505,19
4690,-962.5477,17
4691,-1473.0573,31
4692,-604.97284,14
4693,-1115.8508,17
4694,-1672.3977,25
4695,-4967.9097,119
4696,-868.19836,16
4697,-30708.252,500
4698,-958.9955,22
4699,-1008.94305,19
4700,-1423.188,18
4701,-1254.4198,30
4702,-1302.9751,27
4703,-1609.9767,35
4704,-2936.5024,41
4705,-522.28723,9
4706,-1561.4116,23
4707,-4978.6855,65
4708,-1280.4779,22
4709,-916.2215,16
4710,-1273.6643,20
4711,-1407.1483,24
4712,-854.83044,14
4713,-1468.6337,23
4714,-1322.8701,22
4715,-992.016,18
4716,-1032.8044,18
4717,-1348.4777,24
4718,-1642.7117,34
4719,-1060.647,23
4720,-1016.42914,16
4721,-1867.415,31
4722,-1177.294,18
4723,-1242.5061,27
4724,-1140.8435,17
4725,-1072.2194,20
4726,-850.18695,15
4727,-2182.4893,33
4728,-859.7391,19
4729,-10340.535,221
4730,-24082.623,500
4731,-619.57,13
4732,-1582.9957,27
4733,-4962.2075,110
4734,-1034.5889,17
4735,-1195.9767,19
4736,-874.61035,18
4737,-1260.2032,22
4738,-1626.0668,31
4739,-1507.5939,39
4740,-1237.1554,17
4741,-786.8507,15
4742,-1100.5503,18
4743,-621.8749,10
4744,-1060.1091,20
4745,-835.15955,16
4746,-22593.422,500
4747,-16548.217,345
4748,-1000.14075,17
4749,-1021.579,18
4750,-1043.7344,18
4751,-1307.7104,25
4752,-961.70685,20
4753,-4521.0874,86
4754,-690.0221,17
4755,-610.76184,15
4756,-1729.3508,27
4757,-824.8392,17
4758,-1726.0216,21
4759,-440.28476,8
4760,-1318.1299,22
4761,-1107.2115,20
4762,-2318.263,40
4763,-785.09125,16
4764,-1971.3873,30
4765,-1366.5676,20
4766,-661.07153,12
4767,-2503.1633,42
4768,-31323.057,500
4769,-1728.5596,27
4770,-576.7512,9
4771,-1165.2407,24
4772,-923.25916,19
4773,-856.49445,15
4774,-404.12888,8
4775,-863.4396,20
4776,-1458.6375,24
4777,-6194.199,128
4778,-1119.1545,16
4779,-974.9767,19
4780,-16983.79,314
4781,-771.00366,13
4782,-1864.3445,43
4783,-839.14,23
4784,-2945.8052,51
4785,-992.3124,19
4786,-897.1914,25
4787,-510.9706,9
4788,-836.78033,18
4789,-1336.9166,20
4790,-1163.9482,18
4791,-916.9553,20
4792,-844.72644,16
4793,-6225.0537,102
4794,-1171.8887,20
4795,-1409.1726,23
4796,-2450.4468,35
4797,-1509.253,19
4798,-29936.63,500
4799,-1178.5221,19
4800,-871.09534,14
4801,-888.9567,15
4802,-1264.5433,26
4803,-771.79395,15
4804,-1616.0382,23
4805,-1205.4119,22
4806,-1524.1346,31
4807,-1302.0969,25
4808,-892.19434,20
4809,-1282.6648,19
4810,-994.0454,23
4811,-1659.853,25
4812,-650.4359,9
4813,-1074.7588,17
4814,-23250.035,500
4815,-996.8213,18
4816,-696.9735,19
4817,-1057.7645,16
4818,-2283.25,37
4819,-2097.429,30
4820,-1678.7944,33
4821,-482.78308,11
4822,-997.3129,21
4823,-577.69476,10
4824,-618.4025,10
4825,-3021.4092,50
4826,-771.32074,11
4827,-498.48956,9
4828,-565.85144,10
4829,-2505.7456,58
4830,-678.56915,19
4831,-742.4865,18
4832,-1393.7438,29
4833,-1161.5505,19
4834,-5143.91,69
4835,-594.02234,13
4836,-352.41312,8
4837,-1254.298,18
4838,-878.3703,16
4839,-1529.7235,30
4840,-1850.44,26
4841,-25715.68,500
4842,-958.0496,21
4843,-1017.7766,25
4844,-19459.57,500
4845,-7595.5327,111
4846,-30215.092,500
4847,-788.3346,16
4848,-25485.55,500
4849,-1242.3158,20
4850,-1338.178,20
4851,-1185.6672,19
4852,-835.2435,17
4853,-1088.8301,25
4854,-1374.6777,22
4855,-1132.1952,19
4856,-650.67847,14
4857,-1085.346,19
4858,-1982.2505,36
4859,-983.8576,18
4860,-1310.421,22
4861,-1417.8281,21
4862,-1025.5154,22
4863,-690.9772,13
4864,-899.7545,17
4865,-4405.9907,52
4866,-1279.7886,25
4867,-24968.43,500
4868,-1325.1578,23
4869,-5379.3154,92
4870,-913.1409,21
4871,-1394.9344,27
4872,-836.4967,20
4873,-838.197,15
4874,-1761.8331,27
4875,-677.6922,13
4876,-13138.952,227
4877,-698.75244,16
4878,-1122.0173,19
4879,-1165.3313,15
4880,-921.7672,24
4881,-785.811,19
4882,-540.4414,11
4883,-526.7584,8
4884,-1462.2224,25
4885,-1419.1267,19
4886,-1029.3635,18
4887,-2311.9448,52
4888,-1053.4363,24
4889,-2420.8154,43
4890,-2108.4702,34
4891,-785.7275,19
4892,-20679.748,500
4893,-753.7228,15
4894,-1291.2537,20
4895,-1242.6315,19
4896,-1478.6566,25
4897,-876.9395,16
4898,-719.75073,17
4899,-1807.0797,36
4900,-1178.2777,26
4901,-30498.484,500
4902,-1208.39,22
4903,-1232.0977,20
4904,-840.12354,17
4905,-1706.8892,31
4906,-1127.748,16
4907,-430.34125,8
4908,-1519.5891,27
4909,-2013.6857,32
4910,-870.292,23
4911,-593.1318,12
4912,-2099.8228,34
4913,-954.4385,19
4914,-21717.535,500
4915,-1517.8503,29
4916,-1382.8318,20
4917,-26473.258,500
4918,-1006.871,21
4919,-1098.8684,21
4920,-461.54376,9
4921,-422.48166,10
4922,-1008.83124,17
4923,-735.07904,14
4924,-1807.5576,29
4925,-38177.934,500
4926,-1146.164,24
4927,-452.6089,8
4928,-759.7256,19
4929,-2303.2874,42
4930,-1053.1534,23
4931,-1327.2375,17
4932,-1289.9805,19
4933,-1491.0409,28
4934,-1000.5829,19
4935,-1011.19556,22
4936,-835.2503,16
4937,-1369.9529,19
4938,-4409.447,80
4939,-1036.6785,21
4940,-1029.3864,20
4941,-1991.9899,32
4942,-1488.8787,26
4943,-875.743,19
4944,-860.0129,18
4945,-912.2579,16
4946,-1154.2836,24
4947,-801.5306,16
4948,-935.19403,16
4949,-1001.77954,18
4950,-3157.25,50
4951,-3208.0608,76
4952,-1156.9314,22
4953,-916.09753,14
4954,-1087.4324,25
4955,-430.0276,10
4956,-1011.38513,16
4957,-638.8203,13
4958,-1718.426,33
4959,-1505.2076,23
4960,-1171.2129,18
4961,-26343.215,500
4962,-1487.2893,20
4963,-367.34543,8
4964,-1533.1282,29
4965,-843.6379,19
4966,-1475.0846,29
4967,-1901.4702,35
4968,-1279.8916,21
4969,-926.3508,22
4970,-1167.2042,22
4971,-1648.5356,28
4972,-863.3409,16
4973,-1279.6871,19
4974,-1447.858,29
4975,-1124.3927,19
4976,-529.3187,12
4977,-5403.6177,109
4978,-1886.514,28
4979,-803.41565,19
4980,-1721.7191,29
4981,-4210.539,60
4982,-17833.438,500
4983,-2303.1125,33
4984,-2086.4167,48
4985,-1022.4821,18
4986,-4381.754,64
4987,-881.3038,22
4988,-4355.31,93
4989,-1772.8798,28
4990,-1428.1539,28
4991,-1638.6711,33
4992,-899.768,18
4993,-4032.5693,67
4994,-1974.0281,32
4995,-1570.5789,28
4996,-754.90356,17
4997,-6054.8047,89
4998,-1075.2085,21
4999,-904.6509,21
5000,-836.15826,18
5001,-789.01306,14
5002,-921.3621,17
5003,-578.7763,18
